DATE;PRCP;TMAX;TMIN;RAIN
15/03/1955;0;49;30;FALSE
16/03/1955;0;43;31;FALSE
17/03/1955;0;48;27;FALSE
18/03/1955;0;48;35;FALSE
19/03/1955;0;47;29;FALSE
20/03/1955;0;46;26;FALSE
21/03/1955;29;46;37;TRUE
22/03/1955;17;47;37;TRUE
23/03/1955;0;49;36;FALSE
24/03/1955;1;44;34;TRUE
25/03/1955;13;44;32;TRUE
26/03/1955;0;54;33;FALSE
27/03/1955;0;64;41;FALSE
28/03/1955;39;54;42;TRUE
29/03/1955;27;51;38;TRUE
30/03/1955;23;45;39;TRUE
31/03/1955;31;53;41;TRUE
01/04/1955;2;50;37;TRUE
02/04/1955;0;49;35;FALSE
03/04/1955;0;50;37;FALSE
04/04/1955;0;55;32;FALSE
05/04/1955;0;61;31;FALSE
06/04/1955;0;70;35;FALSE
07/04/1955;16;62;44;TRUE
08/04/1955;42;53;44;TRUE
09/04/1955;56;55;40;TRUE
10/04/1955;43;50;38;TRUE
11/04/1955;2;48;37;TRUE
12/04/1955;47;49;38;TRUE
13/04/1955;11;46;34;TRUE
14/04/1955;16;47;33;TRUE
15/04/1955;4;47;34;TRUE
16/04/1955;76;49;37;TRUE
17/04/1955;1;53;35;TRUE
18/04/1955;0;53;36;FALSE
19/04/1955;7;53;37;TRUE
20/04/1955;2;50;39;TRUE
21/04/1955;2;54;37;TRUE
22/04/1955;3;52;39;TRUE
23/04/1955;1;50;36;TRUE
24/04/1955;1;50;32;TRUE
25/04/1955;0;50;35;FALSE
26/04/1955;14;53;36;TRUE
27/04/1955;0;48;34;FALSE
28/04/1955;0;60;31;FALSE
29/04/1955;0;56;40;FALSE
30/04/1955;0;62;35;FALSE
01/05/1955;0;55;39;FALSE
02/05/1955;0;54;40;FALSE
03/05/1955;0;57;43;FALSE
04/05/1955;0;65;38;FALSE
05/05/1955;0;60;39;FALSE
06/05/1955;0;62;39;FALSE
07/05/1955;6;63;38;TRUE
08/05/1955;6;58;38;TRUE
09/05/1955;0;62;38;FALSE
10/05/1955;12;54;47;TRUE
11/05/1955;3;57;46;TRUE
12/05/1955;1;54;40;TRUE
13/05/1955;3;50;39;TRUE
14/05/1955;43;61;39;TRUE
15/05/1955;0;57;46;FALSE
16/05/1955;0;56;45;FALSE
17/05/1955;0;63;50;FALSE
18/05/1955;0;70;52;FALSE
19/05/1955;5;60;45;TRUE
20/05/1955;0;59;43;FALSE
21/05/1955;0;58;42;FALSE
22/05/1955;0;57;39;FALSE
23/05/1955;0;60;44;FALSE
24/05/1955;0;65;45;FALSE
25/05/1955;2;57;47;TRUE
26/05/1955;3;57;43;TRUE
27/05/1955;0;60;40;FALSE
28/05/1955;3;68;43;TRUE
29/05/1955;1;59;44;TRUE
30/05/1955;53;52;42;TRUE
31/05/1955;0;57;41;FALSE
01/06/1955;0;57;44;FALSE
02/06/1955;3;55;48;TRUE
03/06/1955;3;61;50;TRUE
04/06/1955;1;63;50;TRUE
05/06/1955;0;60;47;FALSE
06/06/1955;0;71;47;FALSE
07/06/1955;0;74;49;FALSE
08/06/1955;0;85;53;FALSE
09/06/1955;0;96;63;FALSE
10/06/1955;0;75;54;FALSE
11/06/1955;0;74;50;FALSE
12/06/1955;0;63;48;FALSE
13/06/1955;0;59;46;FALSE
14/06/1955;0;60;43;FALSE
15/06/1955;0;62;48;FALSE
16/06/1955;0;63;44;FALSE
17/06/1955;2;63;50;TRUE
18/06/1955;1;61;48;TRUE
19/06/1955;0;67;43;FALSE
20/06/1955;0;77;49;FALSE
21/06/1955;0;76;50;FALSE
22/06/1955;18;63;51;TRUE
23/06/1955;0;65;51;FALSE
24/06/1955;2;65;50;TRUE
25/06/1955;2;69;49;TRUE
26/06/1955;2;66;53;TRUE
27/06/1955;14;63;52;TRUE
28/06/1955;11;65;51;TRUE
29/06/1955;1;65;50;TRUE
30/06/1955;4;57;46;TRUE
01/07/1955;1;61;47;TRUE
02/07/1955;0;62;45;FALSE
03/07/1955;21;59;51;TRUE
04/07/1955;0;63;50;FALSE
05/07/1955;0;67;50;FALSE
06/07/1955;0;66;52;FALSE
07/07/1955;0;61;47;FALSE
08/07/1955;0;69;53;FALSE
09/07/1955;8;62;54;TRUE
10/07/1955;2;64;54;TRUE
11/07/1955;0;72;54;FALSE
12/07/1955;0;77;54;FALSE
13/07/1955;0;80;54;FALSE
14/07/1955;0;82;54;FALSE
15/07/1955;0;74;51;FALSE
16/07/1955;4;66;52;TRUE
17/07/1955;0;75;48;FALSE
18/07/1955;0;70;53;FALSE
19/07/1955;0;73;51;FALSE
20/07/1955;0;76;50;FALSE
21/07/1955;0;78;49;FALSE
22/07/1955;0;72;50;FALSE
23/07/1955;0;72;47;FALSE
24/07/1955;1;62;51;TRUE
25/07/1955;13;66;51;TRUE
26/07/1955;62;69;53;TRUE
27/07/1955;18;67;54;TRUE
28/07/1955;13;65;50;TRUE
29/07/1955;2;66;55;TRUE
30/07/1955;39;63;54;TRUE
31/07/1955;26;69;57;TRUE
01/08/1955;5;70;54;TRUE
02/08/1955;0;69;52;FALSE
03/08/1955;0;70;51;FALSE
04/08/1955;0;74;50;FALSE
05/08/1955;0;78;50;FALSE
06/08/1955;0;84;53;FALSE
07/08/1955;0;75;53;FALSE
08/08/1955;8;65;52;TRUE
09/08/1955;0;73;48;FALSE
10/08/1955;0;78;51;FALSE
11/08/1955;0;66;51;FALSE
12/08/1955;0;65;52;FALSE
13/08/1955;0;69;44;FALSE
14/08/1955;0;74;44;FALSE
15/08/1955;0;71;47;FALSE
16/08/1955;0;69;54;FALSE
17/08/1955;0;76;48;FALSE
18/08/1955;0;77;53;FALSE
19/08/1955;0;65;55;FALSE
20/08/1955;4;71;54;TRUE
21/08/1955;0;75;47;FALSE
22/08/1955;0;72;49;FALSE
23/08/1955;0;64;46;FALSE
24/08/1955;0;66;50;FALSE
25/08/1955;0;65;52;FALSE
26/08/1955;0;68;53;FALSE
27/08/1955;0;73;46;FALSE
28/08/1955;0;74;51;FALSE
29/08/1955;0;87;50;FALSE
30/08/1955;0;64;55;FALSE
31/08/1955;0;64;51;FALSE
01/09/1955;0;77;49;FALSE
02/09/1955;0;79;52;FALSE
03/09/1955;0;73;53;FALSE
04/09/1955;0;80;56;FALSE
05/09/1955;0;86;54;FALSE
06/09/1955;0;77;54;FALSE
07/09/1955;0;63;54;FALSE
08/09/1955;0;63;57;FALSE
09/09/1955;0;67;58;FALSE
10/09/1955;0;66;57;FALSE
11/09/1955;0;68;51;FALSE
12/09/1955;0;69;45;FALSE
13/09/1955;51;61;51;TRUE
14/09/1955;33;59;46;TRUE
15/09/1955;13;57;49;TRUE
16/09/1955;11;60;50;TRUE
17/09/1955;3;63;48;TRUE
18/09/1955;0;67;41;FALSE
19/09/1955;0;69;44;FALSE
20/09/1955;2;55;42;TRUE
21/09/1955;0;60;39;FALSE
22/09/1955;0;63;37;FALSE
23/09/1955;0;65;46;FALSE
24/09/1955;0;67;39;FALSE
25/09/1955;0;69;39;FALSE
26/09/1955;18;60;44;TRUE
27/09/1955;14;56;47;TRUE
28/09/1955;7;58;46;TRUE
29/09/1955;0;61;46;FALSE
30/09/1955;0;63;44;FALSE
01/10/1955;0;65;47;FALSE
02/10/1955;0;62;51;FALSE
03/10/1955;2;60;51;TRUE
04/10/1955;41;57;43;TRUE
05/10/1955;0;58;41;FALSE
06/10/1955;0;64;37;FALSE
07/10/1955;67;51;45;TRUE
08/10/1955;101;52;45;TRUE
09/10/1955;119;51;46;TRUE
10/10/1955;0;56;42;FALSE
11/10/1955;9;48;43;TRUE
12/10/1955;1;60;47;TRUE
13/10/1955;0;68;46;FALSE
14/10/1955;1;63;48;TRUE
15/10/1955;0;60;47;FALSE
16/10/1955;0;60;44;FALSE
17/10/1955;0;65;46;FALSE
18/10/1955;0;52;44;FALSE
19/10/1955;1;55;43;TRUE
20/10/1955;0;54;44;FALSE
21/10/1955;0;53;47;FALSE
22/10/1955;0;58;40;FALSE
23/10/1955;0;60;37;FALSE
24/10/1955;98;62;50;TRUE
25/10/1955;84;61;44;TRUE
26/10/1955;29;50;39;TRUE
27/10/1955;17;50;39;TRUE
28/10/1955;2;55;47;TRUE
29/10/1955;82;56;44;TRUE
30/10/1955;0;44;40;FALSE
31/10/1955;6;46;39;TRUE
01/11/1955;1;48;36;TRUE
02/11/1955;218;55;39;TRUE
03/11/1955;44;58;53;TRUE
04/11/1955;8;56;39;TRUE
05/11/1955;0;50;34;FALSE
06/11/1955;6;48;43;TRUE
07/11/1955;7;55;40;TRUE
08/11/1955;18;54;49;TRUE
09/11/1955;2;60;51;TRUE
10/11/1955;16;54;36;TRUE
11/11/1955;12;38;15;TRUE
12/11/1955;0;21;13;FALSE
13/11/1955;0;23;14;FALSE
14/11/1955;0;23;9;FALSE
15/11/1955;0;24;6;FALSE
16/11/1955;0;31;21;FALSE
17/11/1955;35;31;23;TRUE
18/11/1955;128;48;29;TRUE
19/11/1955;29;48;37;TRUE
20/11/1955;7;45;35;TRUE
21/11/1955;0;43;35;FALSE
22/11/1955;6;44;33;TRUE
23/11/1955;42;44;37;TRUE
24/11/1955;73;48;43;TRUE
25/11/1955;34;47;43;TRUE
26/11/1955;112;45;35;TRUE
27/11/1955;21;49;36;TRUE
28/11/1955;24;48;35;TRUE
29/11/1955;15;46;42;TRUE
30/11/1955;38;47;40;TRUE
01/12/1955;79;45;38;TRUE
02/12/1955;8;43;37;TRUE
03/12/1955;0;44;33;FALSE
04/12/1955;0;43;28;FALSE
05/12/1955;39;44;31;TRUE
06/12/1955;45;45;38;TRUE
07/12/1955;0;51;34;FALSE
08/12/1955;58;46;38;TRUE
09/12/1955;2;48;39;TRUE
10/12/1955;46;50;35;TRUE
11/12/1955;132;55;39;TRUE
12/12/1955;0;43;33;FALSE
13/12/1955;0;37;28;FALSE
14/12/1955;0;42;28;FALSE
15/12/1955;5;37;33;TRUE
16/12/1955;6;34;31;TRUE
17/12/1955;0;38;28;FALSE
18/12/1955;23;35;25;TRUE
19/12/1955;3;44;33;TRUE
20/12/1955;193;49;40;TRUE
21/12/1955;88;52;42;TRUE
22/12/1955;83;49;35;TRUE
23/12/1955;15;37;34;TRUE
24/12/1955;6;50;36;TRUE
25/12/1955;0;51;44;FALSE
26/12/1955;79;44;32;TRUE
27/12/1955;13;40;29;TRUE
28/12/1955;0;37;29;FALSE
29/12/1955;0;36;25;FALSE
30/12/1955;0;42;26;FALSE
31/12/1955;0;41;24;FALSE
01/01/1956;28;43;33;TRUE
02/01/1956;88;42;35;TRUE
03/01/1956;95;43;39;TRUE
04/01/1956;95;48;36;TRUE
05/01/1956;34;52;37;TRUE
06/01/1956;122;47;34;TRUE
07/01/1956;13;43;31;TRUE
08/01/1956;9;44;31;TRUE
09/01/1956;11;44;37;TRUE
10/01/1956;9;46;35;TRUE
11/01/1956;0;56;40;FALSE
12/01/1956;34;55;39;TRUE
13/01/1956;3;45;36;TRUE
14/01/1956;61;43;35;TRUE
15/01/1956;89;50;40;TRUE
16/01/1956;5;47;40;TRUE
17/01/1956;13;48;38;TRUE
18/01/1956;6;48;37;TRUE
19/01/1956;38;47;38;TRUE
20/01/1956;11;47;41;TRUE
21/01/1956;34;46;40;TRUE
22/01/1956;3;51;41;TRUE
23/01/1956;29;44;33;TRUE
24/01/1956;2;41;31;TRUE
25/01/1956;0;42;29;FALSE
26/01/1956;0;38;28;FALSE
27/01/1956;0;36;23;FALSE
28/01/1956;8;36;28;TRUE
29/01/1956;0;34;23;FALSE
30/01/1956;0;33;17;FALSE
31/01/1956;0;35;17;FALSE
01/02/1956;0;40;19;FALSE
02/02/1956;0;38;21;FALSE
03/02/1956;0;45;29;FALSE
04/02/1956;12;39;32;TRUE
05/02/1956;5;41;38;TRUE
06/02/1956;2;42;37;TRUE
07/02/1956;2;46;32;TRUE
08/02/1956;0;42;27;FALSE
09/02/1956;0;40;28;FALSE
10/02/1956;3;42;38;TRUE
11/02/1956;2;46;40;TRUE
12/02/1956;0;44;35;FALSE
13/02/1956;1;39;28;TRUE
14/02/1956;23;40;24;TRUE
15/02/1956;0;24;13;FALSE
16/02/1956;3;25;13;TRUE
17/02/1956;12;33;25;TRUE
18/02/1956;0;41;28;FALSE
19/02/1956;0;45;35;FALSE
20/02/1956;17;46;35;TRUE
21/02/1956;47;43;31;TRUE
22/02/1956;5;43;31;TRUE
23/02/1956;29;36;30;TRUE
24/02/1956;1;41;34;TRUE
25/02/1956;0;44;36;FALSE
26/02/1956;23;40;33;TRUE
27/02/1956;7;46;35;TRUE
28/02/1956;5;47;42;TRUE
29/02/1956;9;43;37;TRUE
01/03/1956;16;46;41;TRUE
02/03/1956;45;49;36;TRUE
03/03/1956;28;40;32;TRUE
04/03/1956;14;40;31;TRUE
05/03/1956;1;39;30;TRUE
06/03/1956;0;43;29;FALSE
07/03/1956;61;41;35;TRUE
08/03/1956;0;43;34;FALSE
09/03/1956;14;40;28;TRUE
10/03/1956;2;39;20;TRUE
11/03/1956;0;43;23;FALSE
12/03/1956;0;40;25;FALSE
13/03/1956;0;43;34;FALSE
14/03/1956;0;48;32;FALSE
15/03/1956;0;54;30;FALSE
16/03/1956;0;55;30;FALSE
17/03/1956;0;62;34;FALSE
18/03/1956;0;66;33;FALSE
19/03/1956;0;48;37;FALSE
20/03/1956;28;45;36;TRUE
21/03/1956;31;55;43;TRUE
22/03/1956;28;50;40;TRUE
23/03/1956;55;49;40;TRUE
24/03/1956;21;49;39;TRUE
25/03/1956;49;50;38;TRUE
26/03/1956;2;48;35;TRUE
27/03/1956;0;50;35;FALSE
28/03/1956;44;51;40;TRUE
29/03/1956;17;48;42;TRUE
30/03/1956;36;48;39;TRUE
31/03/1956;3;51;37;TRUE
01/04/1956;1;51;35;TRUE
02/04/1956;3;50;38;TRUE
03/04/1956;0;48;38;FALSE
04/04/1956;0;51;36;FALSE
05/04/1956;0;50;33;FALSE
06/04/1956;1;54;31;TRUE
07/04/1956;18;53;40;TRUE
08/04/1956;0;55;37;FALSE
09/04/1956;0;61;37;FALSE
10/04/1956;0;68;42;FALSE
11/04/1956;0;63;43;FALSE
12/04/1956;0;66;40;FALSE
13/04/1956;0;67;38;FALSE
14/04/1956;0;50;43;FALSE
15/04/1956;1;58;42;TRUE
16/04/1956;0;55;36;FALSE
17/04/1956;0;62;34;FALSE
18/04/1956;0;67;38;FALSE
19/04/1956;0;74;42;FALSE
20/04/1956;0;73;45;FALSE
21/04/1956;0;65;46;FALSE
22/04/1956;0;62;45;FALSE
23/04/1956;0;61;37;FALSE
24/04/1956;0;66;40;FALSE
25/04/1956;0;68;41;FALSE
26/04/1956;0;65;40;FALSE
27/04/1956;0;55;40;FALSE
28/04/1956;0;57;45;FALSE
29/04/1956;0;57;43;FALSE
30/04/1956;0;62;37;FALSE
01/05/1956;0;56;42;FALSE
02/05/1956;0;57;44;FALSE
03/05/1956;0;61;45;FALSE
04/05/1956;14;53;48;TRUE
05/05/1956;5;63;47;TRUE
06/05/1956;0;67;44;FALSE
07/05/1956;0;70;44;FALSE
08/05/1956;0;70;46;FALSE
09/05/1956;0;66;46;FALSE
10/05/1956;18;56;42;TRUE
11/05/1956;2;57;38;TRUE
12/05/1956;0;59;41;FALSE
13/05/1956;0;65;37;FALSE
14/05/1956;0;68;45;FALSE
15/05/1956;0;75;44;FALSE
16/05/1956;0;77;48;FALSE
17/05/1956;0;85;51;FALSE
18/05/1956;0;85;54;FALSE
19/05/1956;0;67;53;FALSE
20/05/1956;0;66;51;FALSE
21/05/1956;0;68;47;FALSE
22/05/1956;0;79;46;FALSE
23/05/1956;0;66;49;FALSE
24/05/1956;0;67;50;FALSE
25/05/1956;0;70;47;FALSE
26/05/1956;44;55;48;TRUE
27/05/1956;0;63;45;FALSE
28/05/1956;0;68;42;FALSE
29/05/1956;0;75;46;FALSE
30/05/1956;0;87;54;FALSE
31/05/1956;0;62;54;FALSE
01/06/1956;0;64;53;FALSE
02/06/1956;0;68;52;FALSE
03/06/1956;45;55;48;TRUE
04/06/1956;2;59;46;TRUE
05/06/1956;0;60;45;FALSE
06/06/1956;16;56;46;TRUE
07/06/1956;11;62;47;TRUE
08/06/1956;5;63;55;TRUE
09/06/1956;25;60;50;TRUE
10/06/1956;43;59;46;TRUE
11/06/1956;0;65;42;FALSE
12/06/1956;0;67;48;FALSE
13/06/1956;2;65;48;TRUE
14/06/1956;0;68;53;FALSE
15/06/1956;0;59;51;FALSE
16/06/1956;21;66;50;TRUE
17/06/1956;0;67;49;FALSE
18/06/1956;17;70;50;TRUE
19/06/1956;15;61;51;TRUE
20/06/1956;0;59;49;FALSE
21/06/1956;0;68;49;FALSE
22/06/1956;0;70;51;FALSE
23/06/1956;0;64;48;FALSE
24/06/1956;0;65;49;FALSE
25/06/1956;0;66;45;FALSE
26/06/1956;0;77;56;FALSE
27/06/1956;0;72;51;FALSE
28/06/1956;0;69;49;FALSE
29/06/1956;0;65;49;FALSE
30/06/1956;0;69;49;FALSE
01/07/1956;0;74;48;FALSE
02/07/1956;0;65;53;FALSE
03/07/1956;0;66;51;FALSE
04/07/1956;3;72;52;TRUE
05/07/1956;29;66;54;TRUE
06/07/1956;0;68;52;FALSE
07/07/1956;0;74;51;FALSE
08/07/1956;0;85;55;FALSE
09/07/1956;0;81;60;FALSE
10/07/1956;0;70;56;FALSE
11/07/1956;0;71;54;FALSE
12/07/1956;0;80;54;FALSE
13/07/1956;0;70;55;FALSE
14/07/1956;1;68;52;TRUE
15/07/1956;0;73;55;FALSE
16/07/1956;0;79;54;FALSE
17/07/1956;0;83;53;FALSE
18/07/1956;0;89;54;FALSE
19/07/1956;0;94;63;FALSE
20/07/1956;0;85;61;FALSE
21/07/1956;0;80;58;FALSE
22/07/1956;0;81;54;FALSE
23/07/1956;0;82;59;FALSE
24/07/1956;0;83;55;FALSE
25/07/1956;0;74;56;FALSE
26/07/1956;0;75;51;FALSE
27/07/1956;0;70;46;FALSE
28/07/1956;0;75;48;FALSE
29/07/1956;0;72;49;FALSE
30/07/1956;0;68;50;FALSE
31/07/1956;0;68;51;FALSE
01/08/1956;0;67;51;FALSE
02/08/1956;49;54;50;TRUE
03/08/1956;0;68;46;FALSE
04/08/1956;0;73;49;FALSE
05/08/1956;0;77;50;FALSE
06/08/1956;0;77;50;FALSE
07/08/1956;0;76;50;FALSE
08/08/1956;0;79;50;FALSE
09/08/1956;0;75;51;FALSE
10/08/1956;0;67;51;FALSE
11/08/1956;0;75;48;FALSE
12/08/1956;0;87;56;FALSE
13/08/1956;0;69;55;FALSE
14/08/1956;0;65;58;FALSE
15/08/1956;1;64;55;TRUE
16/08/1956;0;74;56;FALSE
17/08/1956;0;78;50;FALSE
18/08/1956;0;87;54;FALSE
19/08/1956;0;80;54;FALSE
20/08/1956;0;80;54;FALSE
21/08/1956;0;83;53;FALSE
22/08/1956;0;86;55;FALSE
23/08/1956;0;73;57;FALSE
24/08/1956;0;76;62;FALSE
25/08/1956;14;64;53;TRUE
26/08/1956;1;65;53;TRUE
27/08/1956;2;67;55;TRUE
28/08/1956;0;72;50;FALSE
29/08/1956;0;68;54;FALSE
30/08/1956;0;72;46;FALSE
31/08/1956;0;80;47;FALSE
01/09/1956;0;68;54;FALSE
02/09/1956;0;68;45;FALSE
03/09/1956;0;69;45;FALSE
04/09/1956;0;73;44;FALSE
05/09/1956;0;78;54;FALSE
06/09/1956;0;86;48;FALSE
07/09/1956;0;68;50;FALSE
08/09/1956;0;74;47;FALSE
09/09/1956;11;65;49;TRUE
10/09/1956;33;67;56;TRUE
11/09/1956;58;67;52;TRUE
12/09/1956;0;66;50;FALSE
13/09/1956;0;71;49;FALSE
14/09/1956;0;69;47;FALSE
15/09/1956;0;57;51;FALSE
16/09/1956;0;66;53;FALSE
17/09/1956;0;58;48;FALSE
18/09/1956;0;58;49;FALSE
19/09/1956;0;64;48;FALSE
20/09/1956;3;65;50;TRUE
21/09/1956;0;65;48;FALSE
22/09/1956;0;65;40;FALSE
23/09/1956;3;69;43;TRUE
24/09/1956;1;70;57;TRUE
25/09/1956;45;67;58;TRUE
26/09/1956;48;61;50;TRUE
27/09/1956;0;59;47;FALSE
28/09/1956;9;63;48;TRUE
29/09/1956;31;58;51;TRUE
30/09/1956;0;62;47;FALSE
01/10/1956;0;62;44;FALSE
02/10/1956;8;60;46;TRUE
03/10/1956;0;63;40;FALSE
04/10/1956;1;58;50;TRUE
05/10/1956;0;62;41;FALSE
06/10/1956;0;65;44;FALSE
07/10/1956;0;68;50;FALSE
08/10/1956;0;63;51;FALSE
09/10/1956;1;66;55;TRUE
10/10/1956;16;62;48;TRUE
11/10/1956;1;54;46;TRUE
12/10/1956;0;53;44;FALSE
13/10/1956;0;53;41;FALSE
14/10/1956;41;56;48;TRUE
15/10/1956;78;59;52;TRUE
16/10/1956;15;58;50;TRUE
17/10/1956;84;62;45;TRUE
18/10/1956;35;49;42;TRUE
19/10/1956;12;59;40;TRUE
20/10/1956;127;57;47;TRUE
21/10/1956;14;54;42;TRUE
22/10/1956;4;52;39;TRUE
23/10/1956;22;46;35;TRUE
24/10/1956;16;48;35;TRUE
25/10/1956;6;53;43;TRUE
26/10/1956;21;50;40;TRUE
27/10/1956;15;45;36;TRUE
28/10/1956;17;47;32;TRUE
29/10/1956;49;49;41;TRUE
30/10/1956;45;45;38;TRUE
31/10/1956;7;45;38;TRUE
01/11/1956;0;44;37;FALSE
02/11/1956;0;51;38;FALSE
03/11/1956;0;55;44;FALSE
04/11/1956;0;52;45;FALSE
05/11/1956;5;51;45;TRUE
06/11/1956;1;50;45;TRUE
07/11/1956;0;55;43;FALSE
08/11/1956;0;57;39;FALSE
09/11/1956;0;58;41;FALSE
10/11/1956;16;51;48;TRUE
11/11/1956;0;50;46;FALSE
12/11/1956;1;52;44;TRUE
13/11/1956;0;46;35;FALSE
14/11/1956;8;43;32;TRUE
15/11/1956;26;47;39;TRUE
16/11/1956;87;51;38;TRUE
17/11/1956;0;47;36;FALSE
18/11/1956;15;41;31;TRUE
19/11/1956;0;41;26;FALSE
20/11/1956;0;46;29;FALSE
21/11/1956;0;49;35;FALSE
22/11/1956;0;40;35;FALSE
23/11/1956;0;55;33;FALSE
24/11/1956;0;50;31;FALSE
25/11/1956;0;38;31;FALSE
26/11/1956;0;38;33;FALSE
27/11/1956;0;41;31;FALSE
28/11/1956;0;51;33;FALSE
29/11/1956;0;50;28;FALSE
30/11/1956;0;50;36;FALSE
01/12/1956;0;39;31;FALSE
02/12/1956;11;50;35;TRUE
03/12/1956;38;52;36;TRUE
04/12/1956;6;40;29;TRUE
05/12/1956;28;29;23;TRUE
06/12/1956;0;28;19;FALSE
07/12/1956;0;35;20;FALSE
08/12/1956;69;45;29;TRUE
09/12/1956;178;54;44;TRUE
10/12/1956;16;54;43;TRUE
11/12/1956;51;43;39;TRUE
12/12/1956;14;51;40;TRUE
13/12/1956;12;50;45;TRUE
14/12/1956;0;49;45;FALSE
15/12/1956;13;50;45;TRUE
16/12/1956;1;47;42;TRUE
17/12/1956;42;51;42;TRUE
18/12/1956;7;49;45;TRUE
19/12/1956;0;50;39;FALSE
20/12/1956;35;47;38;TRUE
21/12/1956;0;43;35;FALSE
22/12/1956;1;41;37;TRUE
23/12/1956;27;50;39;TRUE
24/12/1956;0;52;35;FALSE
25/12/1956;0;49;29;FALSE
26/12/1956;0;47;30;FALSE
27/12/1956;0;40;30;FALSE
28/12/1956;0;36;32;FALSE
29/12/1956;0;34;30;FALSE
30/12/1956;4;44;30;TRUE
31/12/1956;0;50;39;FALSE
01/01/1957;15;46;40;TRUE
02/01/1957;1;43;38;TRUE
03/01/1957;1;42;36;TRUE
04/01/1957;0;41;33;FALSE
05/01/1957;0;39;25;FALSE
06/01/1957;13;39;31;TRUE
07/01/1957;41;40;32;TRUE
08/01/1957;21;36;32;TRUE
09/01/1957;5;38;31;TRUE
10/01/1957;9;43;36;TRUE
11/01/1957;59;49;36;TRUE
12/01/1957;0;47;32;FALSE
13/01/1957;0;41;30;FALSE
14/01/1957;12;38;29;TRUE
15/01/1957;0;37;30;FALSE
16/01/1957;0;39;27;FALSE
17/01/1957;0;44;29;FALSE
18/01/1957;0;39;25;FALSE
19/01/1957;31;33;29;TRUE
20/01/1957;12;35;20;TRUE
21/01/1957;0;33;22;FALSE
22/01/1957;6;34;29;TRUE
23/01/1957;2;33;20;TRUE
24/01/1957;0;28;15;FALSE
25/01/1957;0;25;16;FALSE
26/01/1957;0;28;9;FALSE
27/01/1957;0;30;11;FALSE
28/01/1957;0;37;16;FALSE
29/01/1957;0;36;23;FALSE
30/01/1957;13;39;27;TRUE
31/01/1957;0;42;37;FALSE
01/02/1957;11;37;28;TRUE
02/02/1957;0;36;21;FALSE
03/02/1957;3;40;31;TRUE
04/02/1957;2;41;37;TRUE
05/02/1957;45;42;38;TRUE
06/02/1957;1;41;36;TRUE
07/02/1957;3;41;30;TRUE
08/02/1957;44;42;32;TRUE
09/02/1957;4;45;35;TRUE
10/02/1957;22;44;34;TRUE
11/02/1957;3;46;36;TRUE
12/02/1957;0;54;37;FALSE
13/02/1957;0;45;35;FALSE
14/02/1957;0;44;33;FALSE
15/02/1957;0;47;36;FALSE
16/02/1957;0;54;34;FALSE
17/02/1957;0;55;36;FALSE
18/02/1957;0;52;30;FALSE
19/02/1957;4;38;30;TRUE
20/02/1957;3;34;27;TRUE
21/02/1957;0;40;25;FALSE
22/02/1957;64;35;30;TRUE
23/02/1957;86;53;32;TRUE
24/02/1957;111;55;35;TRUE
25/02/1957;78;56;36;TRUE
26/02/1957;19;54;45;TRUE
27/02/1957;0;51;40;FALSE
28/02/1957;0;55;36;FALSE
01/03/1957;0;58;38;FALSE
02/03/1957;14;47;41;TRUE
03/03/1957;0;51;39;FALSE
04/03/1957;56;49;36;TRUE
05/03/1957;53;50;39;TRUE
06/03/1957;53;47;38;TRUE
07/03/1957;29;50;43;TRUE
08/03/1957;101;48;43;TRUE
09/03/1957;27;47;40;TRUE
10/03/1957;28;49;38;TRUE
11/03/1957;3;50;38;TRUE
12/03/1957;22;44;33;TRUE
13/03/1957;0;47;33;FALSE
14/03/1957;56;43;39;TRUE
15/03/1957;22;45;40;TRUE
16/03/1957;18;45;38;TRUE
17/03/1957;1;51;40;TRUE
18/03/1957;0;55;33;FALSE
19/03/1957;3;59;37;TRUE
20/03/1957;33;48;38;TRUE
21/03/1957;0;46;36;FALSE
22/03/1957;0;49;38;FALSE
23/03/1957;16;51;36;TRUE
24/03/1957;4;51;39;TRUE
25/03/1957;0;50;37;FALSE
26/03/1957;0;52;37;FALSE
27/03/1957;0;56;36;FALSE
28/03/1957;9;55;38;TRUE
29/03/1957;2;58;45;TRUE
30/03/1957;39;55;44;TRUE
31/03/1957;19;54;43;TRUE
01/04/1957;0;55;39;FALSE
02/04/1957;23;49;43;TRUE
03/04/1957;1;53;44;TRUE
04/04/1957;35;53;45;TRUE
05/04/1957;9;50;40;TRUE
06/04/1957;8;50;36;TRUE
07/04/1957;0;54;35;FALSE
08/04/1957;0;60;40;FALSE
09/04/1957;0;65;37;FALSE
10/04/1957;0;54;44;FALSE
11/04/1957;6;56;45;TRUE
12/04/1957;33;56;44;TRUE
13/04/1957;4;62;45;TRUE
14/04/1957;44;58;43;TRUE
15/04/1957;1;54;42;TRUE
16/04/1957;0;61;39;FALSE
17/04/1957;0;62;44;FALSE
18/04/1957;11;54;45;TRUE
19/04/1957;0;54;43;FALSE
20/04/1957;0;59;37;FALSE
21/04/1957;0;53;38;FALSE
22/04/1957;0;59;43;FALSE
23/04/1957;44;52;39;TRUE
24/04/1957;0;56;37;FALSE
25/04/1957;1;51;43;TRUE
26/04/1957;2;59;45;TRUE
27/04/1957;0;66;47;FALSE
28/04/1957;0;73;47;FALSE
