DATE;PRCP;TMAX;TMIN;RAIN
13/07/1954;0;75;52;FALSE
14/07/1954;0;71;52;FALSE
15/07/1954;0;68;53;FALSE
16/07/1954;0;69;53;FALSE
17/07/1954;0;71;55;FALSE
18/07/1954;0;70;55;FALSE
19/07/1954;0;65;54;FALSE
20/07/1954;0.03;62;52;TRUE
21/07/1954;0;68;52;FALSE
22/07/1954;0;73;49;FALSE
23/07/1954;0;71;54;FALSE
24/07/1954;0;73;48;FALSE
25/07/1954;0;68;47;FALSE
26/07/1954;0;68;50;FALSE
27/07/1954;0;69;53;FALSE
28/07/1954;0;72;49;FALSE
29/07/1954;0;76;45;FALSE
30/07/1954;0;75;49;FALSE
31/07/1954;0;78;47;FALSE
01/08/1954;0;80;50;FALSE
02/08/1954;0.01;64;53;TRUE
03/08/1954;0.05;66;52;TRUE
04/08/1954;0;64;53;FALSE
05/08/1954;0;70;53;FALSE
06/08/1954;0;74;56;FALSE
07/08/1954;0;74;49;FALSE
08/08/1954;0;68;52;FALSE
09/08/1954;0;70;51;FALSE
10/08/1954;0;73;46;FALSE
11/08/1954;0;71;46;FALSE
12/08/1954;0;69;52;FALSE
13/08/1954;0;65;52;FALSE
14/08/1954;0.14;62;55;TRUE
15/08/1954;0.01;65;56;TRUE
16/08/1954;0.29;66;55;TRUE
17/08/1954;0;68;55;FALSE
18/08/1954;0.37;68;50;TRUE
19/08/1954;0.1;66;57;TRUE
20/08/1954;0;67;57;FALSE
21/08/1954;0;70;54;FALSE
22/08/1954;0.21;64;57;TRUE
23/08/1954;0.03;65;49;TRUE
24/08/1954;0;63;49;FALSE
25/08/1954;0.23;68;45;TRUE
26/08/1954;0.06;67;50;TRUE
27/08/1954;0;70;49;FALSE
28/08/1954;0;73;57;FALSE
29/08/1954;0.03;78;57;TRUE
30/08/1954;0.04;64;57;TRUE
31/08/1954;0;73;57;FALSE
01/09/1954;0;71;52;FALSE
02/09/1954;0;71;49;FALSE
03/09/1954;0.01;65;54;TRUE
04/09/1954;0;65;54;FALSE
05/09/1954;0.01;67;51;TRUE
06/09/1954;0;71;50;FALSE
07/09/1954;0.14;70;52;TRUE
08/09/1954;0.02;71;55;TRUE
09/09/1954;0;76;51;FALSE
10/09/1954;0.48;66;54;TRUE
11/09/1954;0;66;52;FALSE
12/09/1954;0.17;65;54;TRUE
13/09/1954;0;68;51;FALSE
14/09/1954;0.06;62;52;TRUE
15/09/1954;0.08;64;53;TRUE
16/09/1954;0.36;61;54;TRUE
17/09/1954;0.28;58;54;TRUE
18/09/1954;0.05;62;53;TRUE
19/09/1954;0;64;52;FALSE
20/09/1954;0;69;55;FALSE
21/09/1954;0;68;51;FALSE
22/09/1954;0;67;55;FALSE
23/09/1954;0;69;54;FALSE
24/09/1954;0;70;53;FALSE
25/09/1954;0;71;55;FALSE
26/09/1954;0;69;48;FALSE
27/09/1954;0.02;58;45;TRUE
28/09/1954;0;60;44;FALSE
29/09/1954;0;63;37;FALSE
30/09/1954;0;60;40;FALSE
01/10/1954;0;62;38;FALSE
02/10/1954;0.01;59;36;TRUE
03/10/1954;0;62;44;FALSE
04/10/1954;0;55;46;FALSE
05/10/1954;0;58;46;FALSE
06/10/1954;0;70;48;FALSE
07/10/1954;0.11;69;54;TRUE
08/10/1954;0.08;63;53;TRUE
09/10/1954;0.04;63;49;TRUE
10/10/1954;0.33;59;52;TRUE
11/10/1954;0.13;56;47;TRUE
12/10/1954;0;57;41;FALSE
13/10/1954;0;55;35;FALSE
14/10/1954;0;72;45;FALSE
15/10/1954;0;76;48;FALSE
16/10/1954;0;69;48;FALSE
17/10/1954;0.01;63;47;TRUE
18/10/1954;0;62;43;FALSE
19/10/1954;0.7;57;44;TRUE
20/10/1954;0.39;52;44;TRUE
21/10/1954;0;55;40;FALSE
22/10/1954;0.09;54;39;TRUE
23/10/1954;0.02;50;37;TRUE
24/10/1954;0;50;33;FALSE
25/10/1954;0;51;31;FALSE
26/10/1954;0;56;29;FALSE
27/10/1954;0;57;33;FALSE
28/10/1954;0;54;33;FALSE
29/10/1954;0;47;41;FALSE
30/10/1954;0;54;40;FALSE
31/10/1954;0;62;42;FALSE
01/11/1954;0;60;36;FALSE
02/11/1954;0;52;46;FALSE
03/11/1954;0;57;47;FALSE
04/11/1954;0.4;56;45;TRUE
05/11/1954;0.81;61;50;TRUE
06/11/1954;0;56;45;FALSE
07/11/1954;0.09;59;45;TRUE
08/11/1954;0.38;58;49;TRUE
09/11/1954;0.08;60;42;TRUE
10/11/1954;0.05;60;45;TRUE
11/11/1954;0.29;55;46;TRUE
12/11/1954;0.02;56;46;TRUE
13/11/1954;0.53;55;45;TRUE
14/11/1954;0.27;55;45;TRUE
15/11/1954;0.33;54;48;TRUE
16/11/1954;0.31;53;46;TRUE
17/11/1954;0.98;56;44;TRUE
18/11/1954;0.87;54;51;TRUE
19/11/1954;0.55;57;47;TRUE
20/11/1954;0;55;45;FALSE
21/11/1954;0;62;45;FALSE
22/11/1954;0.23;58;47;TRUE
23/11/1954;0;49;40;FALSE
24/11/1954;0.26;56;39;TRUE
25/11/1954;1;54;49;TRUE
26/11/1954;0.14;52;43;TRUE
27/11/1954;0;50;35;FALSE
28/11/1954;0.08;43;33;TRUE
29/11/1954;0;37;33;FALSE
30/11/1954;0;41;29;FALSE
01/12/1954;0;45;33;FALSE
02/12/1954;0;42;28;FALSE
03/12/1954;0;47;30;FALSE
04/12/1954;0.04;53;40;TRUE
05/12/1954;0.26;55;44;TRUE
06/12/1954;0.27;46;40;TRUE
07/12/1954;0;45;37;FALSE
08/12/1954;0;49;36;FALSE
09/12/1954;0.48;47;38;TRUE
10/12/1954;0;46;36;FALSE
11/12/1954;0;45;34;FALSE
12/12/1954;1.15;44;39;TRUE
13/12/1954;0.09;46;39;TRUE
14/12/1954;0.3;52;40;TRUE
15/12/1954;0;44;31;FALSE
16/12/1954;0;43;27;FALSE
17/12/1954;0;47;30;FALSE
18/12/1954;0;38;27;FALSE
19/12/1954;0;41;27;FALSE
20/12/1954;0;51;38;FALSE
21/12/1954;0.27;49;45;TRUE
22/12/1954;0;51;41;FALSE
23/12/1954;0.71;51;42;TRUE
24/12/1954;0.32;42;35;TRUE
25/12/1954;0.08;37;33;TRUE
26/12/1954;0;37;28;FALSE
27/12/1954;0.03;38;31;TRUE
28/12/1954;0.31;45;33;TRUE
29/12/1954;0.15;44;41;TRUE
30/12/1954;0.68;50;44;TRUE
31/12/1954;0.06;46;42;TRUE
01/01/1955;0.21;44;36;TRUE
02/01/1955;0.06;39;32;TRUE
03/01/1955;0;44;29;FALSE
04/01/1955;0.31;37;28;TRUE
05/01/1955;0;41;32;FALSE
06/01/1955;0;40;35;FALSE
07/01/1955;0;42;34;FALSE
08/01/1955;0.52;40;35;TRUE
09/01/1955;0;44;32;FALSE
10/01/1955;0;39;34;FALSE
11/01/1955;0;42;35;FALSE
12/01/1955;0.04;46;40;TRUE
13/01/1955;0.01;45;37;TRUE
14/01/1955;0;44;34;FALSE
15/01/1955;0.32;44;35;TRUE
16/01/1955;0.31;41;31;TRUE
17/01/1955;0.08;44;35;TRUE
18/01/1955;0;50;37;FALSE
19/01/1955;0;41;27;FALSE
20/01/1955;0.04;41;36;TRUE
21/01/1955;0.03;44;30;TRUE
22/01/1955;0.02;50;38;TRUE
23/01/1955;0.44;48;45;TRUE
24/01/1955;0.51;47;40;TRUE
25/01/1955;0;47;37;FALSE
26/01/1955;0;47;32;FALSE
27/01/1955;0;40;33;FALSE
28/01/1955;0;38;33;FALSE
29/01/1955;0.04;49;33;TRUE
30/01/1955;0.02;48;39;TRUE
31/01/1955;0.39;47;39;TRUE
01/02/1955;0.01;44;34;TRUE
02/02/1955;0;43;28;FALSE
03/02/1955;0;43;29;FALSE
04/02/1955;0.22;46;38;TRUE
05/02/1955;0;44;38;FALSE
06/02/1955;0.19;48;38;TRUE
07/02/1955;2.58;48;44;TRUE
08/02/1955;0.14;47;33;TRUE
09/02/1955;0;41;28;FALSE
10/02/1955;0;46;27;FALSE
11/02/1955;0;50;37;FALSE
12/02/1955;0.2;45;37;TRUE
13/02/1955;0;51;41;FALSE
14/02/1955;0.12;48;41;TRUE
15/02/1955;0;46;33;FALSE
16/02/1955;0.05;47;29;TRUE
17/02/1955;0.01;42;27;TRUE
18/02/1955;0;41;21;FALSE
19/02/1955;0;41;23;FALSE
20/02/1955;0;45;25;FALSE
21/02/1955;0;49;29;FALSE
22/02/1955;0;46;36;FALSE
23/02/1955;0.04;45;32;TRUE
24/02/1955;0.1;41;30;TRUE
25/02/1955;0.01;41;32;TRUE
26/02/1955;0.1;36;28;TRUE
27/02/1955;0;37;27;FALSE
28/02/1955;0.53;40;33;TRUE
01/03/1955;0.13;37;33;TRUE
02/03/1955;0.17;40;29;TRUE
03/03/1955;0.29;38;22;TRUE
04/03/1955;0;29;11;FALSE
05/03/1955;0;37;13;FALSE
06/03/1955;0;45;29;FALSE
07/03/1955;0;47;28;FALSE
08/03/1955;0;46;35;FALSE
09/03/1955;0.07;52;39;TRUE
10/03/1955;0.07;49;37;TRUE
11/03/1955;0.15;44;35;TRUE
12/03/1955;0.31;44;33;TRUE
13/03/1955;0.26;44;33;TRUE
14/03/1955;0;44;32;FALSE
15/03/1955;0;49;30;FALSE
16/03/1955;0;43;31;FALSE
17/03/1955;0;48;27;FALSE
18/03/1955;0;48;35;FALSE
19/03/1955;0;47;29;FALSE
20/03/1955;0;46;26;FALSE
21/03/1955;0.29;46;37;TRUE
22/03/1955;0.17;47;37;TRUE
23/03/1955;0;49;36;FALSE
24/03/1955;0.01;44;34;TRUE
25/03/1955;0.13;44;32;TRUE
26/03/1955;0;54;33;FALSE
27/03/1955;0;64;41;FALSE
28/03/1955;0.39;54;42;TRUE
29/03/1955;0.27;51;38;TRUE
30/03/1955;0.23;45;39;TRUE
31/03/1955;0.31;53;41;TRUE
01/04/1955;0.2;50;37;TRUE
02/04/1955;0;49;35;FALSE
03/04/1955;0;50;37;FALSE
04/04/1955;0;55;32;FALSE
05/04/1955;0;61;31;FALSE
06/04/1955;0;70;35;FALSE
07/04/1955;0.16;62;44;TRUE
08/04/1955;0.42;53;44;TRUE
09/04/1955;0.56;55;40;TRUE
10/04/1955;0.43;50;38;TRUE
11/04/1955;0.02;48;37;TRUE
12/04/1955;0.47;49;38;TRUE
13/04/1955;0.11;46;34;TRUE
14/04/1955;0.16;47;33;TRUE
15/04/1955;0.04;47;34;TRUE
16/04/1955;0.76;49;37;TRUE
17/04/1955;0.01;53;35;TRUE
18/04/1955;0;53;36;FALSE
19/04/1955;0.07;53;37;TRUE
20/04/1955;0.02;50;39;TRUE
21/04/1955;0.02;54;37;TRUE
22/04/1955;0.03;52;39;TRUE
23/04/1955;0.01;50;36;TRUE
24/04/1955;0.01;50;32;TRUE
25/04/1955;0;50;35;FALSE
26/04/1955;0.14;53;36;TRUE
27/04/1955;0;48;34;FALSE
28/04/1955;0;60;31;FALSE
29/04/1955;0;56;40;FALSE
30/04/1955;0;62;35;FALSE
01/05/1955;0;55;39;FALSE
02/05/1955;0;54;40;FALSE
03/05/1955;0;57;43;FALSE
04/05/1955;0;65;38;FALSE
05/05/1955;0;60;39;FALSE
06/05/1955;0;62;39;FALSE
07/05/1955;0.06;63;38;TRUE
08/05/1955;0.06;58;38;TRUE
09/05/1955;0;62;38;FALSE
10/05/1955;0.12;54;47;TRUE
11/05/1955;0.3;57;46;TRUE
12/05/1955;0.01;54;40;TRUE
13/05/1955;0.3;50;39;TRUE
14/05/1955;0.43;61;39;TRUE
15/05/1955;0;57;46;FALSE
16/05/1955;0;56;45;FALSE
17/05/1955;0;63;50;FALSE
18/05/1955;0;70;52;FALSE
19/05/1955;0.05;60;45;TRUE
20/05/1955;0;59;43;FALSE
21/05/1955;0;58;42;FALSE
22/05/1955;0;57;39;FALSE
23/05/1955;0;60;44;FALSE
24/05/1955;0;65;45;FALSE
25/05/1955;0.02;57;47;TRUE
26/05/1955;0.03;57;43;TRUE
27/05/1955;0;60;40;FALSE
28/05/1955;0.03;68;43;TRUE
29/05/1955;0.01;59;44;TRUE
30/05/1955;0.53;52;42;TRUE
31/05/1955;0;57;41;FALSE
01/06/1955;0;57;44;FALSE
02/06/1955;0.03;55;48;TRUE
03/06/1955;0.03;61;50;TRUE
04/06/1955;0.01;63;50;TRUE
05/06/1955;0;60;47;FALSE
06/06/1955;0;71;47;FALSE
07/06/1955;0;74;49;FALSE
08/06/1955;0;85;53;FALSE
09/06/1955;0;96;63;FALSE
10/06/1955;0;75;54;FALSE
11/06/1955;0;74;50;FALSE
12/06/1955;0;63;48;FALSE
13/06/1955;0;59;46;FALSE
14/06/1955;0;60;43;FALSE
15/06/1955;0;62;48;FALSE
16/06/1955;0;63;44;FALSE
17/06/1955;0.02;63;50;TRUE
18/06/1955;0.1;61;48;TRUE
19/06/1955;0;67;43;FALSE
20/06/1955;0;77;49;FALSE
21/06/1955;0;76;50;FALSE
22/06/1955;0.18;63;51;TRUE
23/06/1955;0;65;51;FALSE
24/06/1955;0.02;65;50;TRUE
25/06/1955;0.02;69;49;TRUE
26/06/1955;0.2;66;53;TRUE
27/06/1955;0.14;63;52;TRUE
28/06/1955;0.11;65;51;TRUE
29/06/1955;0.01;65;50;TRUE
30/06/1955;0.4;57;46;TRUE
01/07/1955;0.01;61;47;TRUE
02/07/1955;0;62;45;FALSE
03/07/1955;0.21;59;51;TRUE
04/07/1955;0;63;50;FALSE
05/07/1955;0;67;50;FALSE
06/07/1955;0;66;52;FALSE
07/07/1955;0;61;47;FALSE
08/07/1955;0;69;53;FALSE
09/07/1955;0.08;62;54;TRUE
10/07/1955;0.02;64;54;TRUE
11/07/1955;0;72;54;FALSE
12/07/1955;0;77;54;FALSE
13/07/1955;0;80;54;FALSE
14/07/1955;0;82;54;FALSE
15/07/1955;0;74;51;FALSE
16/07/1955;0.04;66;52;TRUE
17/07/1955;0;75;48;FALSE
18/07/1955;0;70;53;FALSE
19/07/1955;0;73;51;FALSE
20/07/1955;0;76;50;FALSE
21/07/1955;0;78;49;FALSE
22/07/1955;0;72;50;FALSE
23/07/1955;0;72;47;FALSE
24/07/1955;0.01;62;51;TRUE
25/07/1955;0.13;66;51;TRUE
26/07/1955;0.62;69;53;TRUE
27/07/1955;0.18;67;54;TRUE
28/07/1955;0.13;65;50;TRUE
29/07/1955;0.02;66;55;TRUE
30/07/1955;0.39;63;54;TRUE
31/07/1955;0.26;69;57;TRUE
01/08/1955;0.05;70;54;TRUE
02/08/1955;0;69;52;FALSE
03/08/1955;0;70;51;FALSE
04/08/1955;0;74;50;FALSE
05/08/1955;0;78;50;FALSE
06/08/1955;0;84;53;FALSE
07/08/1955;0;75;53;FALSE
08/08/1955;0.08;65;52;TRUE
09/08/1955;0;73;48;FALSE
10/08/1955;0;78;51;FALSE
11/08/1955;0;66;51;FALSE
12/08/1955;0;65;52;FALSE
13/08/1955;0;69;44;FALSE
14/08/1955;0;74;44;FALSE
15/08/1955;0;71;47;FALSE
16/08/1955;0;69;54;FALSE
17/08/1955;0;76;48;FALSE
18/08/1955;0;77;53;FALSE
19/08/1955;0;65;55;FALSE
20/08/1955;0.04;71;54;TRUE
21/08/1955;0;75;47;FALSE
22/08/1955;0;72;49;FALSE
23/08/1955;0;64;46;FALSE
24/08/1955;0;66;50;FALSE
25/08/1955;0;65;52;FALSE
26/08/1955;0;68;53;FALSE
27/08/1955;0;73;46;FALSE
28/08/1955;0;74;51;FALSE
29/08/1955;0;87;50;FALSE
30/08/1955;0;64;55;FALSE
31/08/1955;0;64;51;FALSE
01/09/1955;0;77;49;FALSE
02/09/1955;0;79;52;FALSE
03/09/1955;0;73;53;FALSE
04/09/1955;0;80;56;FALSE
05/09/1955;0;86;54;FALSE
06/09/1955;0;77;54;FALSE
07/09/1955;0;63;54;FALSE
08/09/1955;0;63;57;FALSE
09/09/1955;0;67;58;FALSE
10/09/1955;0;66;57;FALSE
11/09/1955;0;68;51;FALSE
12/09/1955;0;69;45;FALSE
13/09/1955;0.51;61;51;TRUE
14/09/1955;0.33;59;46;TRUE
15/09/1955;0.13;57;49;TRUE
16/09/1955;0.11;60;50;TRUE
17/09/1955;0.03;63;48;TRUE
18/09/1955;0;67;41;FALSE
19/09/1955;0;69;44;FALSE
20/09/1955;0.02;55;42;TRUE
21/09/1955;0;60;39;FALSE
22/09/1955;0;63;37;FALSE
23/09/1955;0;65;46;FALSE
24/09/1955;0;67;39;FALSE
25/09/1955;0;69;39;FALSE
26/09/1955;0.18;60;44;TRUE
27/09/1955;0.14;56;47;TRUE
28/09/1955;0.07;58;46;TRUE
29/09/1955;0;61;46;FALSE
30/09/1955;0;63;44;FALSE
01/10/1955;0;65;47;FALSE
02/10/1955;0;62;51;FALSE
03/10/1955;0.02;60;51;TRUE
04/10/1955;0.41;57;43;TRUE
05/10/1955;0;58;41;FALSE
06/10/1955;0;64;37;FALSE
07/10/1955;0.67;51;45;TRUE
08/10/1955;1.01;52;45;TRUE
09/10/1955;1.19;51;46;TRUE
10/10/1955;0;56;42;FALSE
11/10/1955;0.09;48;43;TRUE
12/10/1955;0.01;60;47;TRUE
13/10/1955;0;68;46;FALSE
14/10/1955;0.01;63;48;TRUE
15/10/1955;0;60;47;FALSE
16/10/1955;0;60;44;FALSE
17/10/1955;0;65;46;FALSE
18/10/1955;0;52;44;FALSE
19/10/1955;0.01;55;43;TRUE
20/10/1955;0;54;44;FALSE
21/10/1955;0;53;47;FALSE
22/10/1955;0;58;40;FALSE
23/10/1955;0;60;37;FALSE
24/10/1955;0.98;62;50;TRUE
25/10/1955;0.84;61;44;TRUE
26/10/1955;0.29;50;39;TRUE
27/10/1955;0.17;50;39;TRUE
28/10/1955;0.02;55;47;TRUE
29/10/1955;0.82;56;44;TRUE
30/10/1955;0;44;40;FALSE
31/10/1955;0.06;46;39;TRUE
01/11/1955;0.01;48;36;TRUE
02/11/1955;2.18;55;39;TRUE
03/11/1955;0.44;58;53;TRUE
04/11/1955;0.08;56;39;TRUE
05/11/1955;0;50;34;FALSE
06/11/1955;0.06;48;43;TRUE
07/11/1955;0.07;55;40;TRUE
08/11/1955;0.18;54;49;TRUE
09/11/1955;0.02;60;51;TRUE
10/11/1955;0.16;54;36;TRUE
11/11/1955;0.12;38;15;TRUE
12/11/1955;0;21;13;FALSE
13/11/1955;0;23;14;FALSE
14/11/1955;0;23;9;FALSE
15/11/1955;0;24;6;FALSE
16/11/1955;0;31;21;FALSE
17/11/1955;0.35;31;23;TRUE
18/11/1955;1.28;48;29;TRUE
19/11/1955;0.29;48;37;TRUE
20/11/1955;0.07;45;35;TRUE
21/11/1955;0;43;35;FALSE
22/11/1955;0.06;44;33;TRUE
23/11/1955;0.42;44;37;TRUE
24/11/1955;0.73;48;43;TRUE
25/11/1955;0.34;47;43;TRUE
26/11/1955;1.12;45;35;TRUE
27/11/1955;0.21;49;36;TRUE
28/11/1955;0.24;48;35;TRUE
29/11/1955;0.15;46;42;TRUE
30/11/1955;0.38;47;40;TRUE
01/12/1955;0.79;45;38;TRUE
02/12/1955;0.08;43;37;TRUE
03/12/1955;0;44;33;FALSE
04/12/1955;0;43;28;FALSE
05/12/1955;0.39;44;31;TRUE
06/12/1955;0.45;45;38;TRUE
07/12/1955;0;51;34;FALSE
08/12/1955;0.58;46;38;TRUE
09/12/1955;0.02;48;39;TRUE
10/12/1955;0.46;50;35;TRUE
11/12/1955;1.32;55;39;TRUE
12/12/1955;0;43;33;FALSE
13/12/1955;0;37;28;FALSE
14/12/1955;0;42;28;FALSE
15/12/1955;0.05;37;33;TRUE
16/12/1955;0.06;34;31;TRUE
17/12/1955;0;38;28;FALSE
18/12/1955;0.23;35;25;TRUE
19/12/1955;0.3;44;33;TRUE
20/12/1955;1.93;49;40;TRUE
21/12/1955;0.88;52;42;TRUE
22/12/1955;0.83;49;35;TRUE
23/12/1955;0.15;37;34;TRUE
24/12/1955;0.06;50;36;TRUE
25/12/1955;0;51;44;FALSE
26/12/1955;0.79;44;32;TRUE
27/12/1955;0.13;40;29;TRUE
28/12/1955;0;37;29;FALSE
29/12/1955;0;36;25;FALSE
30/12/1955;0;42;26;FALSE
31/12/1955;0;41;24;FALSE
01/01/1956;0.28;43;33;TRUE
02/01/1956;0.88;42;35;TRUE
03/01/1956;0.95;43;39;TRUE
04/01/1956;0.95;48;36;TRUE
05/01/1956;0.34;52;37;TRUE
06/01/1956;1.22;47;34;TRUE
07/01/1956;0.13;43;31;TRUE
08/01/1956;0.09;44;31;TRUE
09/01/1956;0.11;44;37;TRUE
10/01/1956;0.09;46;35;TRUE
11/01/1956;0;56;40;FALSE
12/01/1956;0.34;55;39;TRUE
13/01/1956;0.03;45;36;TRUE
14/01/1956;0.61;43;35;TRUE
15/01/1956;0.89;50;40;TRUE
16/01/1956;0.05;47;40;TRUE
17/01/1956;0.13;48;38;TRUE
18/01/1956;0.06;48;37;TRUE
19/01/1956;0.38;47;38;TRUE
20/01/1956;0.11;47;41;TRUE
21/01/1956;0.34;46;40;TRUE
22/01/1956;0.3;51;41;TRUE
23/01/1956;0.29;44;33;TRUE
24/01/1956;0.02;41;31;TRUE
25/01/1956;0;42;29;FALSE
26/01/1956;0;38;28;FALSE
27/01/1956;0;36;23;FALSE
28/01/1956;0.08;36;28;TRUE
29/01/1956;0;34;23;FALSE
30/01/1956;0;33;17;FALSE
31/01/1956;0;35;17;FALSE
01/02/1956;0;40;19;FALSE
02/02/1956;0;38;21;FALSE
03/02/1956;0;45;29;FALSE
04/02/1956;0.12;39;32;TRUE
05/02/1956;0.05;41;38;TRUE
06/02/1956;0.02;42;37;TRUE
07/02/1956;0.02;46;32;TRUE
08/02/1956;0;42;27;FALSE
09/02/1956;0;40;28;FALSE
10/02/1956;0.03;42;38;TRUE
11/02/1956;0.02;46;40;TRUE
12/02/1956;0;44;35;FALSE
13/02/1956;0.01;39;28;TRUE
14/02/1956;0.23;40;24;TRUE
15/02/1956;0;24;13;FALSE
16/02/1956;0.03;25;13;TRUE
17/02/1956;0.12;33;25;TRUE
18/02/1956;0;41;28;FALSE
19/02/1956;0;45;35;FALSE
20/02/1956;0.17;46;35;TRUE
21/02/1956;0.47;43;31;TRUE
22/02/1956;0.05;43;31;TRUE
23/02/1956;0.29;36;30;TRUE
24/02/1956;0.1;41;34;TRUE
25/02/1956;0;44;36;FALSE
26/02/1956;0.23;40;33;TRUE
27/02/1956;0.07;46;35;TRUE
28/02/1956;0.05;47;42;TRUE
29/02/1956;0.09;43;37;TRUE
01/03/1956;0.16;46;41;TRUE
02/03/1956;0.45;49;36;TRUE
03/03/1956;0.28;40;32;TRUE
04/03/1956;0.14;40;31;TRUE
05/03/1956;0.01;39;30;TRUE
06/03/1956;0;43;29;FALSE
07/03/1956;0.61;41;35;TRUE
08/03/1956;0;43;34;FALSE
09/03/1956;0.14;40;28;TRUE
10/03/1956;0.02;39;20;TRUE
11/03/1956;0;43;23;FALSE
12/03/1956;0;40;25;FALSE
13/03/1956;0;43;34;FALSE
14/03/1956;0;48;32;FALSE
15/03/1956;0;54;30;FALSE
16/03/1956;0;55;30;FALSE
17/03/1956;0;62;34;FALSE
18/03/1956;0;66;33;FALSE
19/03/1956;0;48;37;FALSE
20/03/1956;0.28;45;36;TRUE
21/03/1956;0.31;55;43;TRUE
22/03/1956;0.28;50;40;TRUE
23/03/1956;0.55;49;40;TRUE
24/03/1956;0.21;49;39;TRUE
25/03/1956;0.49;50;38;TRUE
26/03/1956;0.02;48;35;TRUE
27/03/1956;0;50;35;FALSE
28/03/1956;0.44;51;40;TRUE
29/03/1956;0.17;48;42;TRUE
30/03/1956;0.36;48;39;TRUE
31/03/1956;0.03;51;37;TRUE
01/04/1956;0.01;51;35;TRUE
02/04/1956;0.03;50;38;TRUE
03/04/1956;0;48;38;FALSE
04/04/1956;0;51;36;FALSE
05/04/1956;0;50;33;FALSE
06/04/1956;0.1;54;31;TRUE
07/04/1956;0.18;53;40;TRUE
08/04/1956;0;55;37;FALSE
09/04/1956;0;61;37;FALSE
10/04/1956;0;68;42;FALSE
11/04/1956;0;63;43;FALSE
12/04/1956;0;66;40;FALSE
13/04/1956;0;67;38;FALSE
14/04/1956;0;50;43;FALSE
15/04/1956;0.01;58;42;TRUE
16/04/1956;0;55;36;FALSE
17/04/1956;0;62;34;FALSE
18/04/1956;0;67;38;FALSE
19/04/1956;0;74;42;FALSE
20/04/1956;0;73;45;FALSE
21/04/1956;0;65;46;FALSE
22/04/1956;0;62;45;FALSE
23/04/1956;0;61;37;FALSE
24/04/1956;0;66;40;FALSE
25/04/1956;0;68;41;FALSE
26/04/1956;0;65;40;FALSE
27/04/1956;0;55;40;FALSE
28/04/1956;0;57;45;FALSE
29/04/1956;0;57;43;FALSE
30/04/1956;0;62;37;FALSE
01/05/1956;0;56;42;FALSE
02/05/1956;0;57;44;FALSE
03/05/1956;0;61;45;FALSE
04/05/1956;0.14;53;48;TRUE
05/05/1956;0.05;63;47;TRUE
06/05/1956;0;67;44;FALSE
07/05/1956;0;70;44;FALSE
08/05/1956;0;70;46;FALSE
09/05/1956;0;66;46;FALSE
10/05/1956;0.18;56;42;TRUE
11/05/1956;0.02;57;38;TRUE
12/05/1956;0;59;41;FALSE
13/05/1956;0;65;37;FALSE
14/05/1956;0;68;45;FALSE
15/05/1956;0;75;44;FALSE
16/05/1956;0;77;48;FALSE
17/05/1956;0;85;51;FALSE
18/05/1956;0;85;54;FALSE
19/05/1956;0;67;53;FALSE
20/05/1956;0;66;51;FALSE
21/05/1956;0;68;47;FALSE
22/05/1956;0;79;46;FALSE
23/05/1956;0;66;49;FALSE
24/05/1956;0;67;50;FALSE
25/05/1956;0;70;47;FALSE
26/05/1956;0.44;55;48;TRUE
27/05/1956;0;63;45;FALSE
28/05/1956;0;68;42;FALSE
29/05/1956;0;75;46;FALSE
30/05/1956;0;87;54;FALSE
31/05/1956;0;62;54;FALSE
01/06/1956;0;64;53;FALSE
02/06/1956;0;68;52;FALSE
03/06/1956;0.45;55;48;TRUE
04/06/1956;0.02;59;46;TRUE
05/06/1956;0;60;45;FALSE
06/06/1956;0.16;56;46;TRUE
07/06/1956;0.11;62;47;TRUE
08/06/1956;0.5;63;55;TRUE
09/06/1956;0.25;60;50;TRUE
10/06/1956;0.43;59;46;TRUE
11/06/1956;0;65;42;FALSE
12/06/1956;0;67;48;FALSE
13/06/1956;0.02;65;48;TRUE
14/06/1956;0;68;53;FALSE
15/06/1956;0;59;51;FALSE
16/06/1956;0.21;66;50;TRUE
17/06/1956;0;67;49;FALSE
18/06/1956;0.17;70;50;TRUE
19/06/1956;0.15;61;51;TRUE
20/06/1956;0;59;49;FALSE
21/06/1956;0;68;49;FALSE
22/06/1956;0;70;51;FALSE
23/06/1956;0;64;48;FALSE
24/06/1956;0;65;49;FALSE
25/06/1956;0;66;45;FALSE
26/06/1956;0;77;56;FALSE
27/06/1956;0;72;51;FALSE
28/06/1956;0;69;49;FALSE
29/06/1956;0;65;49;FALSE
30/06/1956;0;69;49;FALSE
01/07/1956;0;74;48;FALSE
02/07/1956;0;65;53;FALSE
03/07/1956;0;66;51;FALSE
04/07/1956;0.03;72;52;TRUE
05/07/1956;0.29;66;54;TRUE
06/07/1956;0;68;52;FALSE
07/07/1956;0;74;51;FALSE
08/07/1956;0;85;55;FALSE
09/07/1956;0;81;60;FALSE
10/07/1956;0;70;56;FALSE
11/07/1956;0;71;54;FALSE
12/07/1956;0;80;54;FALSE
13/07/1956;0;70;55;FALSE
14/07/1956;0.01;68;52;TRUE
15/07/1956;0;73;55;FALSE
16/07/1956;0;79;54;FALSE
17/07/1956;0;83;53;FALSE
18/07/1956;0;89;54;FALSE
19/07/1956;0;94;63;FALSE
20/07/1956;0;85;61;FALSE
